datetime,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,ts,stime,hours,url6,url7,url8
2015-06-16 09:37:00,19218.0,19218.0,68486.0,2135.97600007057,0.125,9.0,,,
2015-06-16 09:38:00,,,,,0.6045986312132935,,,,
2015-06-16 09:39:00,20009.0,20009.0,69277.0,2236.1382499933247,0.30775,9.0,,,
2015-06-16 09:40:00,20348.666666666668,20348.666666666668,69616.66666666669,2288.060333410897,0.19566666666666666,9.0,,,
2015-06-16 09:41:00,,,,,0.6045986312132935,,,,
2015-06-16 09:42:00,21564.5,21564.5,70832.5,2416.016999959945,0.096,9.0,,,
2015-06-16 09:43:00,,,,,0.6045986312132935,,,,
2015-06-16 09:44:00,22516.6,22516.6,71784.6,2540.2256000041957,0.0854,9.0,,,
2015-06-16 09:45:00,23164.0,23164.0,72432.0,2613.92100000381,0.059,9.0,,,
2015-06-16 09:46:00,23687.0,23687.0,72955.0,2670.5549999475475,0.10675,9.0,,,
2015-06-16 09:47:00,23863.0,23863.0,73131.0,2689.85199999809,0.07200000000000001,9.0,,,
2015-06-16 09:48:00,24362.66666666667,24362.66666666667,73630.66666666669,2749.7956666946397,0.18366666666666664,9.0,,,
2015-06-16 09:49:00,25076.5,25076.5,74344.5,2841.2289999723444,0.17050000000000004,9.0,,,
2015-06-16 09:50:00,,,,,0.6045986312132935,,,,
2015-06-16 09:51:00,26531.0,26531.0,75799.0,2953.0954999923692,0.125,9.0,,,
2015-06-16 09:52:00,27004.5,27004.5,76272.5,3012.8179999589897,0.1305,9.0,,,
2015-06-16 09:53:00,,,,,0.6045986312132935,,,,
2015-06-16 09:54:00,28070.75,28070.75,77338.75,3144.11975002289,0.14750000000000002,9.0,,,
2015-06-16 09:55:00,,,,,0.6045986312132935,,,,
2015-06-16 09:56:00,29102.0,29102.0,78370.0,3231.19099998474,0.163,9.0,,,
2015-06-16 09:57:00,29909.0,29909.0,79177.0,3337.85700011253,0.235,9.0,,,
2015-06-16 09:58:00,30078.0,30078.0,79346.0,3361.0705000162097,0.332,9.0,,,
2015-06-16 09:59:00,30426.0,30426.0,79694.0,3416.7750000953693,0.128,9.0,,,
2015-06-16 10:00:00,30739.0,30739.0,80007.0,3473.27600002289,0.123,10.0,,,
2015-06-16 10:01:00,,,,,0.6045986312132935,,,,
2015-06-16 10:02:00,32145.0,32145.0,81413.0,3624.13199996948,0.183,10.0,,,
2015-06-16 10:03:00,32574.0,32574.0,81842.0,3674.925999999045,0.1975,10.0,,,
2015-06-16 10:04:00,32971.5,32971.5,82239.5,3724.3439999818797,0.604,10.0,,,
2015-06-16 10:05:00,33551.0,33551.0,82819.0,3797.97399997711,0.091,10.0,,,
2015-06-16 10:06:00,33972.0,33972.0,83240.0,3878.0095000266997,0.095,10.0,,,
2015-06-16 10:07:00,34185.333333333336,34185.333333333336,83453.33333333331,3902.412999947863,0.22766666666666666,10.0,,,
2015-06-16 10:08:00,34562.0,34562.0,83830.0,3960.979500055311,0.1735,10.0,,,
2015-06-16 10:09:00,,,,,0.6045986312132935,,,,
2015-06-16 10:10:00,35932.25,35932.25,85200.25,4093.646999955177,0.1765,10.0,,,
2015-06-16 10:11:00,36527.2,36527.2,85795.2,4152.59960002899,0.3044,10.0,,,
2015-06-16 10:12:00,36928.0,36928.0,86196.0,4228.96600008011,0.193,10.0,,,
2015-06-16 10:13:00,37321.333333333336,37321.333333333336,86589.33333333331,4260.094666639963,0.11566666666666668,10.0,,,
2015-06-16 10:14:00,38029.0,38029.0,87297.0,4337.27466670672,0.21633333333333332,10.0,,,
2015-06-16 10:15:00,38415.0,38415.0,87683.0,4380.0203332901,0.26366666666666666,10.0,,,
2015-06-16 10:16:00,,,,,0.6045986312132935,,,,
2015-06-16 10:17:00,39220.0,39220.0,88488.0,4488.76399993896,0.84,10.0,,,
2015-06-16 10:18:00,40375.0,40375.0,89643.0,4597.28900003433,0.513,10.0,,,
2015-06-16 10:19:00,40434.0,40434.0,89702.0,4604.59700012207,0.211,10.0,,,
2015-06-16 10:20:00,41164.0,41164.0,90432.0,4697.9079999923715,0.434,10.0,,,
2015-06-16 10:21:00,,,,,0.6045986312132935,,,,
2015-06-16 10:22:00,42473.0,42473.0,91741.0,4837.895500063894,0.2575,10.0,,,
2015-06-16 10:23:00,42859.5,42859.5,92127.5,4870.564499974251,0.3755,10.0,,,
2015-06-16 10:24:00,,,,,0.6045986312132935,,,,
2015-06-16 10:25:00,,,,,0.6045986312132935,,,,
2015-06-16 10:26:00,44237.5,44237.5,93505.5,5051.741999983789,0.2135,10.0,,,
2015-06-16 10:27:00,44498.0,44498.0,93766.0,5082.28099989891,0.062,10.0,,,
2015-06-16 10:28:00,45705.5,45705.5,94973.5,5172.996500015255,0.3845,10.0,,,
2015-06-16 10:29:00,,,,,0.6045986312132935,,,,
2015-06-16 10:30:00,46945.0,46945.0,96213.0,5293.179499983789,0.392,10.0,,,
2015-06-16 10:31:00,,,,,0.6045986312132935,,,,
2015-06-16 10:32:00,,,,,0.6045986312132935,,,,
2015-06-16 10:33:00,48751.5,48751.5,98019.5,5456.064499974254,0.4,10.0,,,
2015-06-16 10:34:00,49502.33333333334,49502.33333333334,98770.33333333331,5538.613333384194,0.2946666666666667,10.0,,,
2015-06-16 10:35:00,49938.33333333334,49938.33333333334,99206.33333333331,5578.790000041326,0.251,10.0,,,
2015-06-16 10:36:00,50441.5,50441.5,99709.5,5638.697000026706,0.0815,10.0,,,
2015-06-16 10:37:00,50771.16666666666,50771.16666666666,100039.16666666669,5706.619333346687,0.1135,10.0,,,
2015-06-16 10:38:00,51063.0,51063.0,100331.0,5752.55099999905,0.16849999999999998,10.0,,,
2015-06-16 10:39:00,,,,,0.6045986312132935,,,,
2015-06-16 10:40:00,52190.0,52190.0,101458.0,5863.35500001907,0.049,10.0,,,
2015-06-16 10:41:00,53222.5,53222.5,102490.5,5967.41250002384,0.0635,10.0,,,
2015-06-16 10:42:00,53818.33333333334,53818.33333333334,103086.33333333331,6035.331000010175,0.32866666666666666,10.0,,,
2015-06-16 10:43:00,54266.66666666666,54266.66666666666,103534.66666666669,6076.882999976475,0.14566666666666667,10.0,,,
2015-06-16 10:44:00,54844.0,54844.0,104112.0,6146.64599990845,0.075,10.0,,,
2015-06-16 10:45:00,,,,,0.6045986312132935,,,,
2015-06-16 10:46:00,55936.0,55936.0,105204.0,6274.29800009727,0.103,10.0,,,
2015-06-16 10:47:00,56565.0,56565.0,105833.0,6334.2539999485,0.238,10.0,,,
2015-06-16 10:48:00,57022.0,57022.0,106290.0,6390.01900005341,0.075,10.0,,,
2015-06-16 10:49:00,57453.5,57453.5,106721.5,6433.273000001909,0.1885,10.0,,,
2015-06-16 10:50:00,,,,,0.6045986312132935,,,,
2015-06-16 10:51:00,,,,,0.6045986312132935,,,,
2015-06-16 10:52:00,59362.4,59362.4,108630.4,6596.5778000354785,0.14420000000000002,10.0,,,
2015-06-16 10:53:00,,,,,0.6045986312132935,,,,
2015-06-16 10:54:00,,,,,0.6045986312132935,,,,
2015-06-16 10:55:00,61279.0,61279.0,110547.0,6817.111999988555,0.079,10.0,,,
2015-06-16 10:56:00,61391.0,61391.0,110659.0,6837.9400000572205,0.4910000000000001,10.0,,,
2015-06-16 10:57:00,62036.0,62036.0,111304.0,6905.69499993324,0.048,10.0,,,
2015-06-16 10:58:00,62749.0,62749.0,112017.0,6956.110000014305,0.1395,10.0,,,
2015-06-16 10:59:00,63152.0,63152.0,112420.0,7029.19499993324,0.029,10.0,,,
2015-06-16 11:00:00,63489.25,63489.25,112757.25,7075.6185000538835,0.20525,11.0,,,
2015-06-16 11:01:00,64214.0,64214.0,113482.0,7158.788499951364,0.1345,11.0,,,
2015-06-16 11:02:00,64577.5,64577.5,113845.5,7190.595999956129,0.229,11.0,,,
2015-06-16 11:03:00,65565.0,65565.0,114833.0,7281.30200004578,0.32,11.0,,,
2015-06-16 11:04:00,65857.0,65857.0,115125.0,7333.59100008011,0.07200000000000001,11.0,,,
2015-06-16 11:05:00,66348.66666666669,66348.66666666669,115616.66666666669,7385.62433330218,0.09666666666666666,11.0,,,
2015-06-16 11:06:00,66948.5,66948.5,116216.5,7467.041000008584,0.258,11.0,,,
2015-06-16 11:07:00,67386.0,67386.0,116654.0,7527.095999956129,0.158,11.0,,,
2015-06-16 11:08:00,67614.33333333331,67614.33333333331,116882.33333333331,7565.05233335495,0.24,11.0,,,
2015-06-16 11:09:00,68322.5,68322.5,117590.5,7655.6879999637595,0.303,11.0,,,
2015-06-16 11:10:00,68675.33333333331,68675.33333333331,117943.33333333331,7696.884333292643,0.2623333333333333,11.0,,,
2015-06-16 11:11:00,,,,,0.6045986312132935,,,,
2015-06-16 11:12:00,69577.0,69577.0,118845.0,7834.20199990273,0.084,11.0,,,
2015-06-16 11:13:00,69836.75,69836.75,119104.75,7864.89999997616,0.17125,11.0,,,
2015-06-16 11:14:00,70553.0,70553.0,119821.0,7931.27500009537,0.279,11.0,,,
2015-06-16 11:15:00,71258.0,71258.0,120526.0,8012.161000013354,1.125,11.0,,,
2015-06-16 11:16:00,71405.0,71405.0,120673.0,8033.632999976476,0.29466666666666663,11.0,,,
2015-06-16 11:17:00,71921.33333333331,71921.33333333331,121189.33333333331,8119.3479999701185,0.37066666666666653,11.0,,,
2015-06-16 11:18:00,72318.25,72318.25,121586.25,8162.6022500395775,0.23675,11.0,,,
2015-06-16 11:19:00,72759.5,72759.5,122027.5,8225.857999920845,0.262,11.0,,,
2015-06-16 11:20:00,73418.0,73418.0,122686.0,8300.943666617077,0.31633333333333336,11.0,,,
2015-06-16 11:21:00,74026.83333333331,74026.83333333331,123294.83333333331,8355.054833372431,0.5216666666666667,11.0,,,
2015-06-16 11:22:00,74527.0,74527.0,123795.0,8425.3789999485,1.644,11.0,,,
2015-06-16 11:23:00,74624.0,74624.0,123892.0,8445.08800005913,0.245,11.0,,,
2015-06-16 11:24:00,75377.0,75377.0,124645.0,8516.706499934195,0.2945,11.0,,,
2015-06-16 11:25:00,75990.25,75990.25,125258.25,8581.59574997425,2.4812499999999997,11.0,,,
2015-06-16 11:26:00,76566.5,76566.5,125834.5,8653.196500062946,0.255,11.0,,,
2015-06-16 11:27:00,,,,,0.6045986312132935,,,,
2015-06-16 11:28:00,77449.0,77449.0,126717.0,8792.01300001144,0.275,11.0,,,
2015-06-16 11:29:00,77558.0,77558.0,126826.0,8828.176000038786,0.3333333333333333,11.0,,,
2015-06-16 11:30:00,78075.0,78075.0,127343.0,8911.13499999046,0.883,11.0,,,
2015-06-16 11:31:00,78474.0,78474.0,127742.0,8954.343000014625,0.205,11.0,,,
2015-06-16 11:32:00,78860.5,78860.5,128128.5,9004.36500000954,0.32899999999999996,11.0,,,
2015-06-16 11:33:00,79287.25,79287.25,128555.25,9065.06700003147,0.9305,11.0,,,
2015-06-16 11:34:00,79778.66666666669,79778.66666666669,129046.66666666669,9128.85666672389,0.197,11.0,,,
2015-06-16 11:35:00,80199.33333333331,80199.33333333331,129467.33333333331,9186.591000000635,0.06433333333333334,11.0,,,
2015-06-16 11:36:00,80733.5,80733.5,130001.5,9245.134999990463,0.099,11.0,,,
2015-06-16 11:37:00,81182.5,81182.5,130450.5,9297.59150004387,0.3285,11.0,,,
2015-06-16 11:38:00,81655.0,81655.0,130923.0,9357.0163333416,0.189,11.0,,,
2015-06-16 11:39:00,82306.5,82306.5,131574.5,9425.57000005245,0.158,11.0,,,
2015-06-16 11:40:00,82997.66666666669,82997.66666666669,132265.66666666663,9499.667999982834,0.2373333333333333,11.0,,,
2015-06-16 11:41:00,83296.0,83296.0,132564.0,9526.00999999046,0.379,11.0,,,
2015-06-16 11:42:00,84114.0,84114.0,133382.0,9625.077499985697,0.2815,11.0,,,
2015-06-16 11:43:00,84635.5,84635.5,133903.5,9691.292000055317,0.066,11.0,,,
2015-06-16 11:44:00,,,,,0.6045986312132935,,,,
2015-06-16 11:45:00,85367.0,85367.0,134635.0,9804.210999965673,0.239,11.0,,,
2015-06-16 11:46:00,,,,,0.6045986312132935,,,,
2015-06-16 11:47:00,,,,,0.6045986312132935,,,,
2015-06-16 11:48:00,86347.0,86347.0,135615.0,9949.27600002289,0.421,11.0,,,
2015-06-16 11:49:00,,,,,0.6045986312132935,,,,
2015-06-16 11:50:00,87214.0,87214.0,136482.0,10084.0360000134,0.094,11.0,,,
2015-06-16 11:51:00,87521.33333333331,87521.33333333331,136789.33333333337,10135.525666634268,0.241,11.0,,,
2015-06-16 11:52:00,87890.5,87890.5,137158.5,10200.4630000591,0.6065,11.0,,,
2015-06-16 11:53:00,88290.0,88290.0,137560.0,10277.210285765772,0.16485714285714284,11.0,,,
2015-06-16 11:54:00,88462.0,88462.0,137734.0,10327.9960000515,0.312,11.0,,,
2015-06-16 11:55:00,88757.0,88757.0,138031.0,10383.1909999847,0.093,11.0,,,
2015-06-16 11:56:00,89500.0,89500.0,138776.0,10466.1559998989,0.359,11.0,,,
2015-06-16 11:57:00,89745.0,89745.0,139023.0,10511.9839999676,0.325,11.0,,,
2015-06-16 11:58:00,,,,,0.6045986312132935,,,,
2015-06-16 11:59:00,90508.0,90508.0,139792.0,10641.9932500124,0.20825,11.0,,,
2015-06-16 12:00:00,90852.0,90852.0,140138.0,10673.2460000515,0.106,12.0,,,
2015-06-16 12:01:00,91854.0,91854.0,141142.0,10750.1370000839,0.269,12.0,,,
2015-06-16 12:02:00,92721.0,92721.0,142011.0,10837.364000082,0.112,12.0,,,
2015-06-16 12:03:00,92972.66666666669,92972.66666666669,142264.66666666663,10881.799333413432,0.19466666666666668,12.0,,,
2015-06-16 12:04:00,,,,,0.6045986312132935,,,,
2015-06-16 12:05:00,,,,,0.6045986312132935,,,,
2015-06-16 12:06:00,94146.0,94146.0,143444.0,11050.76600003245,0.34750000000000003,12.0,,,
2015-06-16 12:07:00,94647.5,94647.5,143947.5,11113.908500075351,0.13349999999999998,12.0,,,
2015-06-16 12:08:00,95031.0,95031.0,144331.0,11139.8350000381,0.14,12.0,,,
2015-06-16 12:09:00,95910.33333333331,95910.33333333331,145214.33333333337,11232.5,0.08366666666666668,12.0,,,
2015-06-16 12:10:00,96306.25,96306.25,145611.25,11285.6512500644,0.1155,12.0,,,
2015-06-16 12:11:00,96859.2,96859.2,146166.8,11356.8734000206,0.34079999999999994,12.0,,,
2015-06-16 12:12:00,97092.5,97092.5,146401.5,11401.072499990483,0.21266666666666675,12.0,,,
2015-06-16 12:13:00,97511.66666666669,97511.66666666669,146823.0,11463.489000002568,0.10933333333333332,12.0,,,
2015-06-16 12:14:00,97899.66666666669,97899.66666666669,147213.0,11524.087333281832,0.13699999999999998,12.0,,,
2015-06-16 12:15:00,98407.5,98407.5,147723.5,11595.715999960901,0.1365,12.0,,,
2015-06-16 12:16:00,98673.0,98673.0,147991.0,11645.2809998989,0.14,12.0,,,
2015-06-16 12:17:00,99141.75,99141.75,148461.25,11717.588999986649,0.14125,12.0,,,
2015-06-16 12:18:00,99662.5,99662.5,148983.5,11768.971000015725,0.13924999999999998,12.0,,,
2015-06-16 12:19:00,100399.75,100399.75,149723.75,11839.009750008601,0.201,12.0,,,
2015-06-16 12:20:00,100636.5,100636.5,149961.5,11889.725500106799,0.22000000000000006,12.0,,,
2015-06-16 12:21:00,100902.0,100902.0,150230.0,11952.8350000381,0.095,12.0,,,
2015-06-16 12:22:00,101125.33333333331,101125.33333333331,150454.0,11993.561000029233,0.2693333333333333,12.0,,,
2015-06-16 12:23:00,101983.0,101983.0,151315.0,12092.060500025753,0.14800000000000002,12.0,,,
2015-06-16 12:24:00,102322.0,102322.0,151656.0,12147.187000036201,0.168,12.0,,,
2015-06-16 12:25:00,102796.0,102796.0,152132.0,12210.4479999542,0.3680000000000001,12.0,,,
2015-06-16 12:26:00,103332.0,103332.0,152670.0,12267.3650000095,0.388,12.0,,,
2015-06-16 12:27:00,103592.5,103592.5,152931.5,12308.38400006295,0.07849999999999999,12.0,,,
2015-06-16 12:28:00,,,,,0.6045986312132935,,,,
2015-06-16 12:29:00,104605.5,104605.5,153949.5,12454.51399993895,0.4005,12.0,,,
2015-06-16 12:30:00,104924.5,104924.5,154269.5,12502.0394999981,0.214,12.0,,,
2015-06-16 12:31:00,105195.0,105195.0,154543.0,12561.495000124,0.41,12.0,,,
2015-06-16 12:32:00,105433.33333333331,105433.33333333331,154781.33333333337,12589.611999988532,0.13333333333333333,12.0,,,
2015-06-16 12:33:00,106095.0,106095.0,155445.0,12662.9820001125,0.199,12.0,,,
2015-06-16 12:34:00,,,,,0.6045986312132935,,,,
2015-06-16 12:35:00,106815.0,106815.0,156169.0,12772.0450000763,0.34700000000000003,12.0,,,
2015-06-16 12:36:00,107488.5,107488.5,156844.5,12857.066499948502,0.1905,12.0,,,
2015-06-16 12:37:00,107893.0,107893.0,157251.0,12895.381999969499,0.15050000000000002,12.0,,,
2015-06-16 12:38:00,108572.0,108572.0,157934.0,12969.936500072452,0.119,12.0,,,
2015-06-16 12:39:00,109289.5,109289.5,158657.5,13041.5799999237,0.41200000000000003,12.0,,,
2015-06-16 12:40:00,,,,,0.6045986312132935,,,,
2015-06-16 12:41:00,110091.83333333331,110091.83333333331,159462.83333333337,13165.274166663501,0.23466666666666666,12.0,,,
2015-06-16 12:42:00,110489.33333333331,110489.33333333331,159862.33333333337,13215.616666714368,0.7620000000000001,12.0,,,
2015-06-16 12:43:00,110803.0,110803.0,160178.0,13277.4089999199,0.448,12.0,,,
2015-06-16 12:44:00,,,,,0.6045986312132935,,,,
2015-06-16 12:45:00,111480.0,111480.0,160859.0,13391.4149999619,0.095,12.0,,,
2015-06-16 12:46:00,111682.0,111682.0,161063.0,13423.3080000877,0.72,12.0,,,
2015-06-16 12:47:00,112522.75,112522.75,161905.75,13506.045499980424,0.5429999999999999,12.0,,,
2015-06-16 12:48:00,113115.66666666669,113115.66666666669,162500.66666666663,13580.746000051498,0.7286666666666667,12.0,,,
2015-06-16 12:49:00,113643.66666666669,113643.66666666669,163030.66666666663,13642.775333325068,0.3133333333333333,12.0,,,
2015-06-16 12:50:00,113870.0,113870.0,163258.33333333337,13667.87900002797,0.19433333333333336,12.0,,,
2015-06-16 12:51:00,114415.75,114415.75,163805.75,13735.613500058653,0.4257500000000001,12.0,,,
2015-06-16 12:52:00,114739.5,114739.5,164131.5,13797.8394999504,0.21100000000000002,12.0,,,
2015-06-16 12:53:00,115217.33333333331,115217.33333333331,164611.88888888888,13872.415666659681,0.37777777777777777,12.0,,,
2015-06-16 12:54:00,115658.8,115658.8,165055.8,13930.949400043459,0.3136,12.0,,,
2015-06-16 12:55:00,116021.0,116021.0,165419.6,13989.572200012219,0.23,12.0,,,
2015-06-16 12:56:00,116513.33333333331,116513.33333333331,165914.33333333337,14060.603666702902,0.18133333333333332,12.0,,,
2015-06-16 12:57:00,116819.6,116819.6,166222.2,14107.14039998052,0.3924,12.0,,,
2015-06-16 12:58:00,117391.0,117391.0,166796.0,14172.255000114399,0.116,12.0,,,
2015-06-16 12:59:00,117970.375,117970.375,167376.875,14233.524000018826,0.493,12.0,,,
2015-06-16 13:00:00,118421.75,118421.75,167829.75,14280.401499986649,0.33975,13.0,,,
2015-06-16 13:01:00,118826.66666666669,118826.66666666669,168236.33333333337,14340.739666700363,0.225,13.0,,,
2015-06-16 13:02:00,119434.0,119434.0,168847.0,14435.9670000076,0.119,13.0,,,
2015-06-16 13:03:00,119522.0,119522.0,168935.0,14456.643000125901,0.103,13.0,,,
2015-06-16 13:04:00,119829.5,119829.5,169245.5,14522.079499959951,0.2805,13.0,,,
2015-06-16 13:05:00,120318.5,120318.5,169735.5,14569.909000039099,0.09300000000000001,13.0,,,
2015-06-16 13:06:00,121125.33333333331,121125.33333333331,170545.66666666663,14653.829333384834,0.11900000000000001,13.0,,,
2015-06-16 13:07:00,121696.0,121696.0,171119.0,14719.0799999237,0.093,13.0,,,
2015-06-16 13:08:00,122096.0,122096.0,171519.8,14762.253800010698,0.4094,13.0,,,
2015-06-16 13:09:00,122644.0,122644.0,172070.0,14826.411499917502,0.287,13.0,,,
2015-06-16 13:10:00,123148.5,123148.5,172576.5,14890.641499996202,0.227,13.0,,,
2015-06-16 13:11:00,123483.16666666669,123483.16666666669,172913.16666666663,14946.45249998568,0.37533333333333335,13.0,,,
2015-06-16 13:12:00,123838.0,123838.0,173269.0,15002.5099999905,0.79,13.0,,,
2015-06-16 13:13:00,,,,,0.6045986312132935,,,,
2015-06-16 13:14:00,124416.4,124416.4,173851.8,15121.790999984763,1.2216,13.0,,,
2015-06-16 13:15:00,124822.0,124822.0,174261.0,15199.364000082,1.396,13.0,,,
2015-06-16 13:16:00,125141.0,125141.0,174582.0,15251.6589999199,0.194,13.0,,,
2015-06-16 13:17:00,125539.33333333331,125539.33333333331,174981.66666666663,15316.583333412802,0.4216666666666667,13.0,,,
2015-06-16 13:18:00,125808.0,125808.0,175251.0,15360.021999955201,0.7004999999999999,13.0,,,
2015-06-16 13:19:00,126505.0,126505.0,175951.0,15436.205999970449,0.475,13.0,,,
2015-06-16 13:20:00,127014.5,127014.5,176463.5,15507.770250082023,0.34925,13.0,,,
2015-06-16 13:21:00,127317.0,127317.0,176767.33333333337,15560.371666669831,0.706,13.0,,,
2015-06-16 13:22:00,127555.5,127555.5,177007.5,15604.467999935148,0.2485,13.0,,,
2015-06-16 13:23:00,128107.4,128107.4,177562.0,15685.16500005724,0.4634,13.0,,,
2015-06-16 13:24:00,128399.5,128399.5,177855.5,15732.398249983771,0.15525,13.0,,,
2015-06-16 13:25:00,128787.0,128787.0,178244.0,15793.755499959,0.7155,13.0,,,
2015-06-16 13:26:00,129395.0,129395.0,178856.0,15872.3440001011,0.132,13.0,,,
2015-06-16 13:27:00,129732.75,129732.75,179194.25,15906.841249942776,0.39025,13.0,,,
2015-06-16 13:28:00,130236.0,130236.0,179699.4,15962.39160003664,0.1678,13.0,,,
2015-06-16 13:29:00,130601.5,130601.5,180066.5,16029.7990000248,0.52,13.0,,,
2015-06-16 13:30:00,130916.0,130916.0,180383.0,16078.161999940901,0.447,13.0,,,
2015-06-16 13:31:00,131429.0,131429.0,180898.0,16153.597333351767,0.494,13.0,,,
2015-06-16 13:32:00,132002.0,132002.0,181473.0,16223.660000085802,0.7959999999999999,13.0,,,
2015-06-16 13:33:00,132085.0,132085.0,181558.0,16242.367000103,0.168,13.0,,,
2015-06-16 13:34:00,132555.5,132555.5,182031.5,16328.1369999647,0.4855,13.0,,,
2015-06-16 13:35:00,132846.0,132846.0,182323.0,16381.871999979,0.203,13.0,,,
2015-06-16 13:36:00,133180.75,133180.75,182659.75,16433.1519999504,0.36575,13.0,,,
2015-06-16 13:37:00,134082.8,134082.8,183564.2,16523.24520001412,0.406,13.0,,,
2015-06-16 13:38:00,134428.5,134428.5,183911.5,16574.5900000334,0.2395,13.0,,,
2015-06-16 13:39:00,134845.33333333337,134845.33333333337,184330.3333333333,16647.303666750566,0.6043333333333334,13.0,,,
2015-06-16 13:40:00,134983.0,134983.0,184470.0,16686.4794999957,0.14075,13.0,,,
2015-06-16 13:41:00,,,,,0.6045986312132935,,,,
2015-06-16 13:42:00,,,,,0.6045986312132935,,,,
2015-06-16 13:43:00,136124.0,136124.0,185617.0,16863.6830000877,0.16399999999999998,13.0,,,
2015-06-16 13:44:00,136587.0,136587.0,186081.0,16916.389000058152,0.8760000000000001,13.0,,,
2015-06-16 13:45:00,136975.0,136975.0,186470.0,16960.831000089598,0.797,13.0,,,
2015-06-16 13:46:00,137442.5,137442.5,186941.5,17046.8014999628,2.468,13.0,,,
2015-06-16 13:47:00,137773.0,137773.0,187274.0,17120.7664999962,1.3544999999999998,13.0,,,
2015-06-16 13:48:00,137871.0,137871.0,187374.0,17148.8919999599,0.08800000000000001,13.0,,,
2015-06-16 13:49:00,,,,,0.6045986312132935,,,,
2015-06-16 13:50:00,138782.0,138782.0,188289.0,17290.07533335687,1.1546666666666667,13.0,,,
2015-06-16 13:51:00,138946.5,138946.5,188454.5,17329.57550001145,0.611,13.0,,,
2015-06-16 13:52:00,139232.0,139232.0,188741.0,17390.637000083898,0.981,13.0,,,
2015-06-16 13:53:00,139683.5,139683.5,189196.5,17469.77650010585,0.5525,13.0,,,
2015-06-16 13:54:00,140172.25,140172.25,189686.75,17531.327000021924,0.47425,13.0,,,
2015-06-16 13:55:00,140545.0,140545.0,190061.5,17582.836999952768,0.4209999999999999,13.0,,,
2015-06-16 13:56:00,140986.5,140986.5,190503.5,17630.6275000572,1.7459999999999998,13.0,,,
2015-06-16 13:57:00,141784.0,141784.0,191304.3333333333,17715.008333285663,1.8530000000000002,13.0,,,
