,signals,avgFilter,stdFilter
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.2844831027080962,0.3403704583841271
30,0.0,0.2844831027080962,0.3403704583841271
31,0.0,0.28417433077827164,0.34057048880831964
32,0.0,0.2840765133179542,0.34063385444683
33,0.0,0.2844644905009292,0.3403752757173229
34,0.0,0.3063299905009292,0.3459028552394407
35,0.0,0.3060627285961673,0.3461139657173538
36,0.0,0.3069389852099239,0.34548071803247393
37,0.0,0.26236878318972184,0.2833072409657384
38,0.0,0.2623936463137154,0.2832876308614246
39,0.0,0.26137271035312426,0.28401282390164045
40,0.0,0.23717304545012607,0.2666356381046884
41,0.0,0.23006656396864458,0.2684277740147143
42,0.0,0.23067106910403204,0.26807820680458055
43,0.0,0.22565627797018722,0.26991947998742755
44,0.0,0.22669827961087632,0.2693089161227626
45,0.0,0.22332375260709234,0.270914899957619
46,0.0,0.22240004236918803,0.2714661270775801
47,0.0,0.22032813254142714,0.2700601599265484
48,0.0,0.2521196140229086,0.3363541679366191
49,0.0,0.2514174955191019,0.3367555404247363
50,0.0,0.22745501604455348,0.3227685251500947
51,0.0,0.22712210287928739,0.3229426389583587
52,0.0,0.22742042679642485,0.32279500614236734
53,0.0,0.2279739856406814,0.32247879151008296
54,0.0,0.2173004504201415,0.32274021384621504
55,0.0,0.2079759717706877,0.31611706045115384
56,0.0,0.23050020154608028,0.3302007636112031
57,0.0,0.22974363708067144,0.33058382426293115
58,0.0,0.22000783925276837,0.3297597508488959
59,0.0,0.1966157396856688,0.3159734311794885
60,0.0,0.16611915848908765,0.28217934821707624
61,0.0,0.16594742558539985,0.2822459679235763
62,0.0,0.16613810018857444,0.28217761657863527
63,0.0,0.19722973540870026,0.318204545401991
64,0.0,0.17534569452819707,0.30445708556633927
65,0.0,0.1915003116453142,0.30907917908750454
66,0.0,0.1979198883648909,0.30848311956475444
67,0.0,0.2005863328093354,0.30757774528628457
68,0.0,0.2011714426649537,0.3072869509184865
69,0.0,0.20168451113072078,0.3070386609503069
70,0.0,0.20099132996505906,0.30732694783970754
71,0.0,0.20070614477987386,0.30746200127919787
72,0.0,0.2347398901620847,0.3467000450289187
73,0.0,0.2445493104519398,0.3456138642620002
74,0.0,0.24573790325231384,0.3451200429850766
75,0.0,0.2591601862740497,0.3449149584845677
76,0.0,0.2593456341161663,0.3448024080145756
77,0.0,0.2835126844591497,0.3759904094104186
78,0.0,0.2419004622369275,0.3212667339270425
79,0.0,0.24227851451046847,0.3210459263231874
80,0.0,0.24192156234139167,0.32124040805310033
81,0.0,0.24362352312570537,0.32037139504054124
82,0.0,0.24392701518919752,0.32021291180808026
83,0.0,0.24441042604191068,0.3199331715922181
84,0.0,0.2444376134686055,0.31991707766545097
85,0.0,0.23673411940850764,0.3212741678318866
86,0.0,0.21314906342228887,0.3077425272920021
87,0.0,0.21411763185595162,0.3072775847476976
88,0.0,0.21370300600561148,0.3074304877315167
89,0.0,0.2517150455384058,0.35184784286002574
90,0.0,0.25187909782598744,0.3517573755707749
91,0.0,0.25192159627991445,0.3517335394866451
92,0.0,0.25213177571400697,0.3516252845263093
93,0.0,0.22113020708655598,0.3246478059150914
94,0.0,0.22087777360808475,0.3247808867580462
95,0.0,0.20526151119182232,0.32158207862630606
96,0.0,0.19846050109081226,0.3224594542408518
97,0.0,0.20520059259408022,0.3231679027524167
98,0.0,0.23209461854093102,0.3426866633330839
99,0.0,0.24644250629917955,0.3442084824089053
100,0.0,0.246266304748792,0.34430358677991185
101,0.0,0.2462614267000115,0.3443063542787109
102,0.0,0.21137750748940398,0.30643356205190475
103,0.0,0.24172575163656115,0.35906991589002774
104,0.0,0.2860912146441041,0.41852730395523513
105,0.0,0.27297585529579244,0.4193960739675267
106,0.0,0.2724385064810851,0.4196881364068968
107,0.0,0.23725855179629243,0.3922630244149168
108,0.0,0.2478682136320412,0.39263019690120116
109,0.0,0.24763815955913,0.3927421056187726
110,0.0,0.26207901977418374,0.39360628207675347
111,0.0,0.29012235310751705,0.4109674574993001
112,0.0,0.2918230024581664,0.41020370613088214
113,0.0,0.2911924469026108,0.41056442443030056
114,0.0,0.2910056525220234,0.41067289885342473
115,0.0,0.2906581484962585,0.41086535078237035
116,0.0,0.290418059816029,0.41100704748655376
117,0.0,0.2895586293771866,0.4114716893947024
118,0.0,0.2877754335456626,0.41242861970655625
119,0.0,0.24936442109036608,0.37910587551828734
120,0.0,0.2484531465805622,0.37959189722241127
121,0.0,0.24832840156947572,0.37965597695598613
122,0.0,0.24811379439937656,0.37975624031430344
123,0.0,0.24790679159825613,0.3798572122871816
124,0.0,0.25021243262389714,0.37883341706308865
125,0.0,0.2519476323448111,0.3780079289918868
126,0.0,0.2938541980013768,0.42141272053705486
127,0.0,0.2843890761950785,0.42352400894153813
128,0.0,0.257211607059276,0.41146665956669104
129,0.0,0.2429470365313012,0.41053418749917264
130,0.0,0.24379843188013842,0.4101758696953402
131,0.0,0.24419242557517742,0.4099959850192105
132,0.0,0.24409105661591637,0.41004218084878247
