,signals,avgFilter,stdFilter
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,2.249497317920269,1.1340319443540465
30,0.0,2.249497317920269,1.1340319443540465
31,0.0,2.2355871372921343,1.1329114312156174
32,0.0,2.2355871372921343,1.1329114312156174
33,0.0,2.0517102899973323,0.5253132753414288
34,0.0,2.051710289997332,0.5253132753414288
35,0.0,2.097576956663999,0.39017747526359514
36,-1.0,2.0975769566639983,0.39017747526359514
37,-1.0,2.097576956663999,0.39017747526359514
38,0.0,2.0585501093691962,0.3207286477269585
39,0.0,2.0809788176299504,0.3004361974212352
40,0.0,2.08097881762995,0.3004361974212352
41,0.0,2.08097881762995,0.3004361974212352
42,-1.0,2.08097881762995,0.3004361974212352
43,1.0,2.08097881762995,0.3004361974212351
44,0.0,2.1248353036684815,0.18578232519636473
45,0.0,2.1248353036684815,0.18578232519636473
46,0.0,2.1248353036684815,0.18578232519636473
47,-1.0,2.116008456373679,0.1791463634914003
48,0.0,2.116008456373679,0.1791463634914003
49,0.0,2.1160084563736796,0.1791463634914003
50,0.0,2.1160084563736796,0.1791463634914003
51,-1.0,2.116008456373679,0.17914636349140028
52,0.0,2.116008456373679,0.17914636349140028
53,-1.0,2.1160084563736796,0.1791463634914003
54,-1.0,2.1160084563736796,0.1791463634914003
55,0.0,2.1229816090788773,0.17525456181165164
56,0.0,2.1229816090788773,0.17525456181165164
57,0.0,2.122981609078878,0.17525456181165164
58,0.0,2.122981609078878,0.17525456181165164
59,-1.0,2.101488095117409,0.1276633343155245
60,0.0,2.101488095117409,0.1276633343155245
61,0.0,2.101488095117409,0.1276633343155245
62,0.0,2.101488095117409,0.1276633343155245
63,0.0,2.101488095117409,0.1276633343155245
64,0.0,2.101488095117409,0.1276633343155245
65,0.0,2.1251945811559403,4.440892098500626e-16
66,0.0,2.1251945811559403,4.440892098500626e-16
67,0.0,2.1251945811559403,4.440892098500626e-16
68,0.0,2.1251945811559403,4.440892098500626e-16
69,0.0,2.1251945811559403,4.440892098500626e-16
70,0.0,2.1251945811559403,4.440892098500626e-16
71,0.0,2.1251945811559403,4.440892098500626e-16
72,0.0,2.1251945811559403,4.440892098500626e-16
73,1.0,2.1251945811559403,4.440892098500626e-16
74,0.0,2.1251945811559403,4.440892098500626e-16
75,0.0,2.1251945811559403,4.440892098500626e-16
76,0.0,2.1251945811559403,4.440892098500626e-16
77,0.0,2.1251945811559403,4.440892098500626e-16
78,0.0,2.1251945811559403,4.440892098500626e-16
79,0.0,2.1251945811559403,4.440892098500626e-16
80,0.0,2.1251945811559403,4.440892098500626e-16
81,0.0,2.1251945811559403,4.440892098500626e-16
82,0.0,2.1251945811559403,4.440892098500626e-16
83,1.0,2.1251945811559403,4.440892098500626e-16
84,-1.0,2.1251945811559403,4.440892098500626e-16
85,0.0,2.1251945811559403,4.440892098500626e-16
86,0.0,2.1251945811559403,4.440892098500626e-16
87,-1.0,2.1251945811559403,4.440892098500626e-16
88,0.0,2.1251945811559403,4.440892098500626e-16
89,0.0,2.1251945811559403,4.440892098500626e-16
90,0.0,2.1251945811559403,4.440892098500626e-16
91,0.0,2.1251945811559403,4.440892098500626e-16
92,-1.0,2.1251945811559403,4.440892098500626e-16
93,0.0,2.1251945811559403,4.440892098500626e-16
94,0.0,2.1251945811559403,4.440892098500626e-16
95,0.0,2.1251945811559403,4.440892098500626e-16
96,0.0,2.1251945811559403,4.440892098500626e-16
97,-1.0,2.1251945811559403,4.440892098500626e-16
98,0.0,2.1251945811559403,4.440892098500626e-16
99,0.0,2.1251945811559403,4.440892098500626e-16
100,0.0,2.1251945811559403,4.440892098500626e-16
101,-1.0,2.1251945811559403,4.440892098500626e-16
102,0.0,2.1251945811559403,4.440892098500626e-16
103,0.0,2.1251945811559403,4.440892098500626e-16
104,0.0,2.1251945811559403,4.440892098500626e-16
105,0.0,2.1251945811559403,4.440892098500626e-16
106,-1.0,2.1251945811559403,4.440892098500626e-16
107,0.0,2.1251945811559403,4.440892098500626e-16
108,0.0,2.1251945811559403,4.440892098500626e-16
109,0.0,2.1251945811559403,4.440892098500626e-16
110,0.0,2.1251945811559403,4.440892098500626e-16
111,0.0,2.1251945811559403,4.440892098500626e-16
112,-1.0,2.1251945811559403,4.440892098500626e-16
113,-1.0,2.1251945811559403,4.440892098500626e-16
114,0.0,2.1251945811559403,4.440892098500626e-16
115,-1.0,2.1251945811559403,4.440892098500626e-16
116,0.0,2.1251945811559403,4.440892098500626e-16
117,-1.0,2.1251945811559403,4.440892098500626e-16
118,-1.0,2.1251945811559403,4.440892098500626e-16
119,0.0,2.1251945811559403,4.440892098500626e-16
120,0.0,2.1251945811559403,4.440892098500626e-16
121,0.0,2.1251945811559403,4.440892098500626e-16
122,0.0,2.1251945811559403,4.440892098500626e-16
123,0.0,2.1251945811559403,4.440892098500626e-16
124,0.0,2.1251945811559403,4.440892098500626e-16
125,0.0,2.1251945811559403,4.440892098500626e-16
126,0.0,2.1251945811559403,4.440892098500626e-16
127,0.0,2.1251945811559403,4.440892098500626e-16
